Video filename,Talker,Modaliy,Style,Story,Sentence,New filename,A start,V start,A end,V end,Comments,Problematic,Error Type,Accent,Syllable Number,,,Interference at the end,Interference at the beginning,,,Start,End
sp16_av_ids_sty_B_i,sp16,av,ids,2,27,sp16_av_ids_str2_snt27,121.58,121.22,123.97,124.1,,,,British English,9,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,2,28,sp16_av_ids_str2_snt28,126.06,125.94,128.22,128.44,,,,British English,9,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,2,29,sp16_av_ids_str2_snt29,130.92,130.76,132.92,133.02,,,,British English,7,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,2,30,sp16_av_ids_str2_snt30,135.14,134.98,137.96,138.1,,,,British English,12,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,2,31,sp16_av_ids_str2_snt31,140.2,139.94,142.26,142.36,,,,British English,9,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,2,32,sp16_av_ids_str2_snt32,144.46,144.28,146.68,146.78,,,,British English,9,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,2,33,sp16_av_ids_str2_snt33,149.18,149,152.38,152.5,,,,British English,14,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,2,34,sp16_av_ids_str2_snt34,154.76,154.62,157.12,157.28,,,,British English,11,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,3,35,sp16_av_ids_str3_snt35,168.62,168.52,170.42,170.52,Microphone noise at the beginning.,Yes,Noise,British English,8,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,3,36,sp16_av_ids_str3_snt36,172.82,172.64,174.82,174.92,,,,British English,9,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,3,37,sp16_av_ids_str3_snt37,176.74,176.56,179,179.1,,,,British English,10,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,3,38,sp16_av_ids_str3_snt38,181.42,181.16,183.94,184.1,,,,British English,10,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,3,39,sp16_av_ids_str3_snt39,185.72,185.46,188.04,188.14,,,,British English,10,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,3,40,sp16_av_ids_str3_snt40,190.34,190.2,193.1,193.38,,,,British English,13,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,3,41,sp16_av_ids_str3_snt41,195.14,194.82,197.78,197.88,,,,British English,13,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,3,42,sp16_av_ids_str3_snt42,200.02,199.88,202.3,202.48,,,,British English,9,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,3,43,sp16_av_ids_str3_snt43,205.04,204.74,206.58,206.68,,,,British English,6,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,3,44,sp16_av_ids_str3_snt44,213.78,213.56,216.74,216.88,,,,British English,12,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,3,45,sp16_av_ids_str3_snt45,219.24,219.06,220.98,221.24,,,,British English,8,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,3,46,sp16_av_ids_str3_snt46,223.62,223.48,224.98,225.08,Microphone noise at the end.,Yes,Noise,British English,7,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,3,47,sp16_av_ids_str3_snt47,230.08,229.9,231.96,232.06,Microphone noise at the end.,Yes,Noise,British English,7,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,3,48,sp16_av_ids_str3_snt48,234.52,234.2,237.28,237.42,,,,British English,13,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,3,49,sp16_av_ids_str3_snt49,239.28,238.9,242.16,242.3,Microphone noise at the beginning.,Yes,Noise,British English,12,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,3,50,sp16_av_ids_str3_snt50,244.58,244.16,246.82,247.02,,,,British English,14,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,3,51,sp16_av_ids_str3_snt51,249.42,249.3,251.2,251.3,,,,British English,9,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,3,52,sp16_av_ids_str3_snt52,253.46,253.2,255,255.14,,,,British English,8,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,3,53,sp16_av_ids_str3_snt53,257.76,257.6,260.52,260.62,,,,British English,13,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,3,54,sp16_av_ids_str3_snt54,263.06,262.76,265.28,265.42,,,,British English,6,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,3,55,sp16_av_ids_str3_snt55,267.2,266.84,269.84,269.98,,,,British English,10,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,3,56,sp16_av_ids_str3_snt56,271.68,271.52,273.88,274.04,The speaker's hand appears. Microphone noise.,Yes,Video,British English,11,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,3,57,sp16_av_ids_str3_snt57,276,275.66,277.2,277.34,The speaker's hand appears. Microphone noise.,Yes,Video,British English,5,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,3,58,sp16_av_ids_str3_snt58,279.46,279.14,282.48,282.6,Microphone noise at the end.,Yes,Noise,British English,13,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,4,59,sp16_av_ids_str4_snt59,460.5,460.16,462.83,462.98,,,,British English,10,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,4,60,sp16_av_ids_str4_snt60,464.84,464.52,467.12,467.28,,,,British English, 12,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,4,61,sp16_av_ids_str4_snt61,468.68,468.58,469.72,469.82,,,,British English,2,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,4,62,sp16_av_ids_str4_snt62,471.68,471.38,473.4,473.56,,,,British English, 8,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,4,63,sp16_av_ids_str4_snt63,475.08,474.84,477.32,477.42,,,,British English, 9,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,4,64,sp16_av_ids_str4_snt64,479,478.84,481.6,481.7,,,,British English, 12,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,4,65,sp16_av_ids_str4_snt65,483.52,483.18,485.34,485.52,,,,British English, 6,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,4,66,sp16_av_ids_str4_snt66,487.56,487.2,489.98,490.08,,,,British English, 11,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,4,67,sp16_av_ids_str4_snt67,491.72,491.58,494.96,495.06,,,,British English, 12,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,4,68,sp16_av_ids_str4_snt68,496.72,496.44,498.94,499.08,,,,British English, 8,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,4,69,sp16_av_ids_str4_snt69,501.08,500.92,502.58,502.72,,,,British English, 6,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,4,70,sp16_av_ids_str4_snt70,504.98,504.76,506.12,506.4,,,,British English, 5,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,4,71,sp16_av_ids_str4_snt71,508.18,508.04,510.5,510.6,,,,British English, 11,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,4,72,sp16_av_ids_str4_snt72,512.3,512.2,514.7,514.82,,,,British English, 10,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,4,73,sp16_av_ids_str4_snt73,517.24,517.02,518.76,518.9,,,,British English, 7,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,4,74,sp16_av_ids_str4_snt74,521.1,520.94,523.08,523.18,,,,British English,6,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,4,75,sp16_av_ids_str4_snt75,525.32,525.16,528.54,528.8,,,,British English,13,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,1,1,sp16_av_ids_str1_snt01,546.36,546.18,550.04,550.32,,,,British English,15,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,1,2,sp16_av_ids_str1_snt02,552.2,552.02,555.34,555.44,,,,British English,12,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,1,3,sp16_av_ids_str1_snt03,558.38,558.24,560.48,560.58,,,,British English,7,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,1,4,sp16_av_ids_str1_snt04,563.04,562.92,565.84,566.16,,,,British English,11,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,1,5,sp16_av_ids_str1_snt05,567.48,567.22,569.64,569.7,,,,British English,8,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,1,6,sp16_av_ids_str1_snt06,571.3,571.14,574.3,574.4,,,,British English,11,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,1,7,sp16_av_ids_str1_snt07,576.26,576,578.64,578.74,,,,British English,5,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,1,8,sp16_av_ids_str1_snt08,580.14,579.94,581.98,582.08,,,,British English,14,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,1,9,sp16_av_ids_str1_snt09,583.86,583.66,586.4,586.6,,,,British English,5,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,1,10,sp16_av_ids_str1_snt10,588.08,587.94,590.3,590.4,,,,British English,9,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,1,11,sp16_av_ids_str1_snt11,591.9,591.78,593.66,593.84,,,,British English,11,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,1,12,sp16_av_ids_str1_snt12,595.56,595.4,598.26,598.58,,,,British English,6,,,No,No,,,--,--
sp16_av_ids_sty_B_i,sp16,av,ids,1,13,sp16_av_ids_str1_snt13,599.6,599.24,601.88,602.04,,,,British English,9,,,--,No,,,--,--
sp16_av_ids_sty_B_ii,sp16,av,ids,0,0,sp16_av_ids_str0_snt00,0,0,0,0,Empty file. No content.,,,British English,,,,--,Yes,,,check,check
sp17_av_ids_sty_D,sp17,av,ids,4,59,sp17_av_ids_str4_snt59,37.46,37.36,39.38,39.5,,,,Canadian English,10,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,4,60,sp17_av_ids_str4_snt60,40.86,40.7,42.88,43,,,,Canadian English, 12,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,4,61,sp17_av_ids_str4_snt61,45.3,45.14,46.3,46.4,,,,Canadian English,2,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,4,62,sp17_av_ids_str4_snt62,47.48,47.36,49.16,49.28,,,,Canadian English, 8,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,4,63,sp17_av_ids_str4_snt63,50.62,50.46,52.66,52.8,,,,Canadian English, 9,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,4,64,sp17_av_ids_str4_snt64,54.14,53.98,56.58,56.74,,,,Canadian English, 12,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,4,65,sp17_av_ids_str4_snt65,58.88,58.64,60.46,60.64,,,,Canadian English, 6,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,4,66,sp17_av_ids_str4_snt66,62.68,62.26,64.82,64.94,,,,Canadian English, 11,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,4,67,sp17_av_ids_str4_snt67,66.82,66.7,69.94,70.06,,,,Canadian English, 12,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,4,68,sp17_av_ids_str4_snt68,71.96,71.74,73.74,73.84,,,,Canadian English, 8,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,4,69,sp17_av_ids_str4_snt69,76.2,76.08,77.68,77.8,,,,Canadian English, 6,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,4,70,sp17_av_ids_str4_snt70,80.34,80.18,81.48,81.58,,,,Canadian English, 5,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,4,71,sp17_av_ids_str4_snt71,84.12,84,86.72,86.96,,,,Canadian English, 11,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,4,72,sp17_av_ids_str4_snt72,89.34,89.14,91.74,91.98,,,,Canadian English, 10,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,4,73,sp17_av_ids_str4_snt73,93.6,93.36,95.38,95.5,,,,Canadian English, 7,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,4,74,sp17_av_ids_str4_snt74,96.92,96.76,98.82,98.96,,,,Canadian English,6,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,4,75,sp17_av_ids_str4_snt75,100.56,100.24,103.8,103.98,,,,Canadian English,13,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,1,1,sp17_av_ids_str1_snt01,111.04,110.88,114.48,114.58,,,,Canadian English,15,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,1,2,sp17_av_ids_str1_snt02,115.86,115.68,118.12,118.28,,,,Canadian English,12,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,1,3,sp17_av_ids_str1_snt03,119.54,119.22,121.44,121.54,,,,Canadian English,7,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,1,4,sp17_av_ids_str1_snt04,123.44,123.12,125.86,125.98,,,,Canadian English,11,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,1,5,sp17_av_ids_str1_snt05,128.46,128,130.92,131.1,,,,Canadian English,8,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,1,6,sp17_av_ids_str1_snt06,133.8,133.6,136.84,136.94,,,,Canadian English,11,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,1,7,sp17_av_ids_str1_snt07,138.52,138.1,140.82,140.96,,,,Canadian English,5,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,1,8,sp17_av_ids_str1_snt08,142.22,142.04,144.32,144.74,,,,Canadian English,14,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,1,9,sp17_av_ids_str1_snt09,146.34,146.2,149.28,149.6,,,,Canadian English,5,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,1,10,sp17_av_ids_str1_snt10,150.96,150.82,153.54,153.64,,,,Canadian English,9,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,1,11,sp17_av_ids_str1_snt11,155.26,155.02,157.02,157.18,,,,Canadian English,11,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,1,12,sp17_av_ids_str1_snt12,164.78,164.68,167.52,167.74,Laughter,Yes,Noise,Canadian English,6,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,1,13,sp17_av_ids_str1_snt13,169.2,168.98,171.16,171.32,,,,Canadian English,9,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,2,14,sp17_av_ids_str2_snt14,214.84,214.68,216.68,216.84,,,,Canadian English,10,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,2,15,sp17_av_ids_str2_snt15,218.38,218.2,221.22,221.32,,,,Canadian English,12,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,2,16,sp17_av_ids_str2_snt16,222.78,222.64,224.66,224.82,,,,Canadian English,11,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,2,17,sp17_av_ids_str2_snt17,235.24,235.08,237.88,237.96,Laughter,Yes,Noise,Canadian English,13,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,2,18,sp17_av_ids_str2_snt18,239.46,239.3,242.64,242.76,,,,Canadian English,14,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,2,19,sp17_av_ids_str2_snt19,244.16,243.92,246.7,246.84,,,,Canadian English,12,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,2,20,sp17_av_ids_str2_snt20,248.42,248.24,251.5,251.6,,,,Canadian English,16,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,2,21,sp17_av_ids_str2_snt21,253.1,252.9,255.84,255.94,,,,Canadian English,13,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,2,22,sp17_av_ids_str2_snt22,259.02,258.9,261.68,261.88,,,,Canadian English,10,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,2,23,sp17_av_ids_str2_snt23,263.52,263.14,266.8,266.9,,,,Canadian English,12,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,2,24,sp17_av_ids_str2_snt24,268.18,268.04,270.28,270.4,,,,Canadian English,10,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,2,25,sp17_av_ids_str2_snt25,277.1,276.76,279.64,279.74,,,,Canadian English,10,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,2,26,sp17_av_ids_str2_snt26,280.88,280.68,283.08,283.18,,,,Canadian English,9,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,2,27,sp17_av_ids_str2_snt27,284.84,284.52,286.72,286.86,,,,Canadian English,9,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,2,28,sp17_av_ids_str2_snt28,288.24,288.08,290.26,290.4,,,,Canadian English,9,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,2,29,sp17_av_ids_str2_snt29,291.6,291.42,293.56,293.68,,,,Canadian English,7,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,2,30,sp17_av_ids_str2_snt30,295.48,295.24,298.12,298.28,,,,Canadian English,12,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,2,31,sp17_av_ids_str2_snt31,300.22,300.08,302.04,302.14,,,,Canadian English,9,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,2,32,sp17_av_ids_str2_snt32,303.28,303.06,305.7,305.84,,,,Canadian English,9,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,2,33,sp17_av_ids_str2_snt33,319.88,319.64,322.62,322.72,,,,Canadian English,14,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,2,34,sp17_av_ids_str2_snt34,324.32,324.12,326.5,326.62,,,,Canadian English,11,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,3,35,sp17_av_ids_str3_snt35,333.96,333.82,335.52,335.62,,,,Canadian English,8,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,3,36,sp17_av_ids_str3_snt36,337.7,337.56,339.7,339.86,,,,Canadian English,9,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,3,37,sp17_av_ids_str3_snt37,341.08,340.9,343.04,343.14,,,,Canadian English,10,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,3,38,sp17_av_ids_str3_snt38,344.6,344.5,346.9,347,,,,Canadian English,10,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,3,39,sp17_av_ids_str3_snt39,348.22,348,350.3,350.42,,,,Canadian English,10,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,3,40,sp17_av_ids_str3_snt40,351.9,351.74,354.66,354.8,,,,Canadian English,13,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,3,41,sp17_av_ids_str3_snt41,356.58,356.24,359.54,359.64,,,,Canadian English,13,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,3,42,sp17_av_ids_str3_snt42,360.74,360.58,362.48,362.6,,,,Canadian English,9,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,3,43,sp17_av_ids_str3_snt43,363.9,363.76,365.4,365.54,,,,Canadian English,6,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,3,44,sp17_av_ids_str3_snt44,367.48,367.3,370.54,370.64,,,,Canadian English,12,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,3,45,sp17_av_ids_str3_snt45,371.98,371.76,373.66,373.76,,,,Canadian English,8,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,3,46,sp17_av_ids_str3_snt46,374.86,374.7,376.34,376.5,,,,Canadian English,7,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,3,47,sp17_av_ids_str3_snt47,377.84,377.52,379.56,379.72,,,,Canadian English,7,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,3,48,sp17_av_ids_str3_snt48,380.98,380.86,382.28,382.42,,,,Canadian English,13,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,3,49,sp17_av_ids_str3_snt49,384.66,384.4,387.54,387.7,,,,Canadian English,12,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,3,50,sp17_av_ids_str3_snt50,389.1,388.92,391.72,391.82,,,,Canadian English,14,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,3,51,sp17_av_ids_str3_snt51,393.66,393.32,395.24,395.34,,,,Canadian English,9,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,3,52,sp17_av_ids_str3_snt52,396.54,396.4,398.1,398.2,,,,Canadian English,8,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,3,53,sp17_av_ids_str3_snt53,399.18,399.06,401.72,401.84,,,,Canadian English,13,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,3,54,sp17_av_ids_str3_snt54,403.14,402.92,405.16,405.3,,,,Canadian English,6,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,3,55,sp17_av_ids_str3_snt55,409.96,409.8,412.14,412.24,,,,Canadian English,10,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,3,56,sp17_av_ids_str3_snt56,413.96,413.78,415.74,415.84,,,,Canadian English,11,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,3,57,sp17_av_ids_str3_snt57,417.34,417.1,418.62,418.72,,,,Canadian English,5,,,No,No,,,--,--
sp17_av_ids_sty_D,sp17,av,ids,3,58,sp17_av_ids_str3_snt58,420.4,420.3,423.36,423.5,,,,Canadian English,13,,,--,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,35,sp01_av_ads_str3_snt35,72.56,72.12,75,75.18,Elicitation mistake,Yes,Elicitation,American English,8,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,36,sp01_av_ads_str3_snt36,76,75.6,78.52,78.88,,,,American English,9,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,37,sp01_av_ads_str3_snt37,79.86,79.06,82.94,83,,,,American English,10,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,38,sp01_av_ads_str3_snt38,83.52,83.12,86.5,87,Mouth slightly open end of sentence,,,American English,10,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,39,sp01_av_ads_str3_snt39,88.58,88.18,91.46,91.92,Mouth slightly open beginning & end of sentence,,,American English,10,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,40,sp01_av_ads_str3_snt40,94.32,93.78,98.04,98.34,Mouth slightly open beginning & end of sentence,,,American English,13,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,41,sp01_av_ads_str3_snt41,99.28,98.9,102.26,102.58,Mouth slightly open beginning & end of sentence,,,American English,13,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,42,sp01_av_ads_str3_snt42,103.88,103.34,106.48,106.7,Mouth slightly open beginning & end of sentence,,,American English,9,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,43,sp01_av_ads_str3_snt43,107.22,106.86,109.22,109.52,Mouth slightly open beginning & end of sentence,,,American English,6,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,44,sp01_av_ads_str3_snt44,110.32,109.8,113.86,114.12,Frowned face - mouth open end of video,,,American English,12,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,45,sp01_av_ads_str3_snt45,114.4,114.12,117.1,117.2,Interference,Yes,Interference,American English,8,,,Yes,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,46,sp01_av_ads_str3_snt46,117.38,117.2,119.46,119.74,Interference,Yes,Interference,American English,7,,,No,Yes,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,47,sp01_av_ads_str3_snt47,120.76,120.36,123.28,123.48,Frowned face,,,American English,7,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,48,sp01_av_ads_str3_snt48,124,123.5,127.18,127.52,Slightly frowed face beginning & end,,,American English,13,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,49,sp01_av_ads_str3_snt49,127.86,127.48,131.26,131.3,Frowned face - mouth open beginning and end of video,,,American English,12,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,50,sp01_av_ads_str3_snt50,131.88,131.3,135.1,135.16,Frowned face. Interference,Yes,Interference,American English,14,,,Yes,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,51,sp01_av_ads_str3_snt51,135.38,135.2,136.96,137.26,Frowned face. Interference,Yes,Interference,American English,9,,,No,Yes,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,52,sp01_av_ads_str3_snt52,138.72,138.24,140.84,141.1,Frowned face beginning & end of sentence,,,American English,8,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,53,sp01_av_ads_str3_snt53,142,141.52,145.08,145.36,Frowned face - mouth open beginning and end of video,,,American English,13,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,54,sp01_av_ads_str3_snt54,145.86,145.44,148.44,148.68,Frowned face - mouth open beginning and end of video,,,American English,6,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,55,sp01_av_ads_str3_snt55,149.18,148.82,152.36,156.66,Mouth slightly open beginning of sentence,,,American English,10,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,56,sp01_av_ads_str3_snt56,153.12,152.76,156.32,156.44,,,,American English,11,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,57,sp01_av_ads_str3_snt57,157.26,156.66,158.9,159.34,Mouth slightly open end of sentence,,,American English,5,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,58,sp01_av_ads_str3_snt58,160.82,160.14,164,164.3,,,,American English,13,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,4,59,sp01_av_ads_str4_snt59,181.88,181.38,183.94,184.16,Wide smile beginning of sentence; mouth open end of sentence,,,American English,10,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,4,60,sp01_av_ads_str4_snt60,185.4,184.9,187.96,188.22,,,,American English, 12,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,4,61,sp01_av_ads_str4_snt61,188.86,188.4,190.26,190.56,,,,American English,2,,,No,No,,,--,--
