Video filename,Talker,Modaliy,Style,Story,Sentence,New filename,A start,V start,A end,V end,Comments,Problematic,Error Type,Accent,Syllable Number,,,Interference at the end,Interference at the beginning,,,Start,End
sp08_av_ids_sty_D4,sp08,av,ids,3,45,,78,77,80.52,80.94,mouth open at the end of sentence,,,American English,8,,,No,No,,,--,--
sp08_av_ids_sty_D4,sp08,av,ids,3,46,,81.92,81.6,84.1,84.52,Mouth open beginning & end of sentence,,,American English,7,,,No,No,,,--,--
sp08_av_ids_sty_D4,sp08,av,ids,3,47,,85.34,85.12,88.66,89.1,Mouth open beginning & end of sentence,,,American English,7,,,No,No,,,--,--
sp08_av_ids_sty_D4,sp08,av,ids,3,48,,89.68,89.4,93.58,94,mouth open at the beginning of sentence,,,American English,13,,,No,No,,,--,--
sp08_av_ids_sty_D4,sp08,av,ids,3,49,,95.26,94.54,99.54,100.04,mouth open at the end of sentence,,,American English,12,,,No,No,,,--,--
sp08_av_ids_sty_D4,sp08,av,ids,3,50,,101.64,101,106,106.6,mouth open at the beginning of sentence,,,American English,14,,,No,No,,,--,--
sp08_av_ids_sty_D4,sp08,av,ids,3,51,,107.3,106.92,109.88,110.2,Mouth open end of sentence,,,American English,9,,,No,No,,,--,--
sp08_av_ids_sty_D4,sp08,av,ids,3,52,,111.9,111.54,114.76,115.26,Mouth open end of sentence,,,American English,8,,,No,No,,,--,--
sp08_av_ids_sty_D4,sp08,av,ids,3,53,,116.66,116.24,120.64,121,Mouth open beginning & end of sentence,,,American English,13,,,No,No,,,--,--
sp08_av_ids_sty_D4,sp08,av,ids,3,54,,121.54,121.3,125.56,126.3,mouth open at the beginning of sentence,,,American English,6,,,No,No,,,--,--
sp08_av_ids_sty_D4,sp08,av,ids,3,55,,127,126.66,131.16,131.52,mouth open at the end of sentence,,,American English,10,,,No,No,,,--,--
sp08_av_ids_sty_D4,sp08,av,ids,3,56,,132.64,132.04,135.34,135.6,mouth open at the beginning of sentence,,,American English,11,,,No,No,,,--,--
sp08_av_ids_sty_D4,sp08,av,ids,3,57,,137,136.34,139,139.6,mouth open at the end of sentence,,,American English,5,,,No,No,,,--,--
sp08_av_ids_sty_D4,sp08,av,ids,3,58,,140.56,140,144.72,145.32,Mouth open beginning & end of sentence,,,American English,13,,,--,No,,,--,--
,,,,,,,,,,,,,,,,,,No,Yes,,,check,check
sp09_av_ids_sty_C,sp09,av,ids,3,35,,22.72,22.46,24.52,24.64,,,,British English,8,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,3,36,,26.5,26.2,28.52,28.68,,,,British English,9,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,3,37,,30.7,30.3,33.48,33.58,,,,British English,10,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,3,38,,35.9,35.8,38.54,38.66,,,,British English,10,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,3,39,,41,40.64,43.5,43.64,,,,British English,10,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,3,40,,45.44,45.22,48.7,49,,,,British English,13,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,3,41,,50.94,50.56,54.04,54.18,,,,British English,13,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,3,42,,55.82,55.64,57.74,57.98,,,,British English,9,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,3,43,,59.5,59.32,61,61.2,,,,British English,6,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,3,44,,63.44,63.06,67.64,67.96,,,,British English,12,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,3,45,,69.32,69.16,71.1,71.5,,,,British English,8,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,3,46,,72.82,72.56,74.54,74.7,,,,British English,7,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,3,47,,76.94,76.64,79.5,79.74,,,,British English,7,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,3,48,,81.36,81.14,84.38,84.6,,,,British English,13,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,3,49,,86.44,86.1,90.34,90.5,,,,British English,12,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,3,50,,92.4,92.12,95.74,95.86,,,,British English,14,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,3,51,,97.66,97.46,99.48,99.6,,,,British English,9,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,3,52,,101.24,100.98,103.06,103.34,,,,British English,8,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,3,53,,105.38,105.2,108.32,108.5,,,,British English,13,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,3,54,,110.22,109.76,113.24,113.5,,,,British English,6,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,3,55,,115.22,114.8,118,118.18,,,,British English,10,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,3,56,,121.66,121.5,123.86,123.98,,,,British English,11,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,3,57,,125.62,125.4,127.38,127.5,,,,British English,5,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,3,58,,129.48,129.28,132.96,133.5,,,,British English,13,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,4,59,,147,146.82,149.18,149.34,,,,British English,10,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,4,60,,151.4,151.24,153.66,153.78,,,,British English, 12,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,4,61,,155.4,155.28,156.42,156.54,,,,British English,2,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,4,62,,158.02,157.86,159.96,160.04,,,,British English, 8,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,4,63,,161.66,161.2,164.66,164.8,,,,British English, 9,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,4,64,,166.44,166.2,169.44,169.66,,,,British English, 12,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,4,65,,171.04,170.6,172.68,172.8,,,,British English, 6,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,4,66,,174.88,174.64,177.16,177.38,,,,British English, 11,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,4,67,,179.18,179,183.1,183.28,,,,British English, 12,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,4,68,,185.34,185,187.88,188,,,,British English, 8,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,4,69,,190.58,190.46,192.14,192.36,,,,British English, 6,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,4,70,,194.1,193.98,195.34,195.46,,,,British English, 5,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,4,71,,197.42,197.18,200.4,200.52,,,,British English, 11,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,4,72,,201.66,201.56,204,204.2,,,,British English, 10,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,4,73,,205.7,205.44,207.34,207.6,,,,British English, 7,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,4,74,,215.82,215.62,217.94,218.16,,,,British English,6,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,4,75,,220.3,220.1,223.8,224.16,,,,British English,13,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,1,1,,240.5,240.32,244.16,244.28,,,,British English,15,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,1,2,,246.38,246.2,248.7,248.88,,,,British English,12,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,1,3,,250.6,250.22,253.02,253.24,,,,British English,7,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,1,4,,255.16,254.86,257.84,257.98,,,,British English,11,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,1,5,,259.86,259.56,262.71,262.84,,,,British English,8,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,1,6,,264.28,264.1,267.76,268.04,,,,British English,11,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,1,7,,269.74,269.5,272.18,272.3,,,,British English,5,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,1,8,,274.84,274.56,276.58,276.86,,,,British English,14,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,1,9,,278.82,278.64,281.92,282.1,,,,British English,5,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,1,10,,290,289.84,292.32,292.6,"The speaker added ""yeah"" before the sentence",Yes,Additional Words,British English,9,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,1,11,,294.66,294.5,296.56,296.7,,,,British English,11,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,1,12,,299.42,299.28,302.4,302.5,,,,British English,6,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,1,13,,304.26,304.14,306.58,306.7,,,,British English,9,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,2,14,,360.62,360.42,363.16,363.3,,,,British English,10,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,2,15,,364.82,364.56,368.38,368.5,,,,British English,12,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,2,16,,370,369.84,372,372.26,,,,British English,11,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,2,17,,373.66,373.5,376.62,376.74,,,,British English,13,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,2,18,,378.04,377.88,381.32,381.5,,,,British English,14,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,2,19,,383.32,382.98,386,386.2,,,,British English,12,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,2,20,,387.72,387.36,391.14,391.32,,,,British English,16,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,2,21,,393,392.74,395.78,395.9,,,,British English,13,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,2,22,,397.28,397.1,400.27,400.4,,,,British English,10,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,2,23,,402.1,401.74,406.36,406.5,,,,British English,12,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,2,24,,408.3,408.2,410.38,410.54,,,,British English,10,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,2,25,,411.76,411.62,414.76,414.9,,,,British English,10,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,2,26,,416.54,416.22,418.7,418.88,,,,British English,9,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,2,27,,420.18,420,422.26,422.44,,,,British English,9,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,2,28,,423.7,423.52,425.7,425.86,,,,British English,9,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,2,29,,427.14,427.02,429.18,429.3,,,,British English,7,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,2,30,,430.78,430.5,433.56,433.74,,,,British English,12,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,2,31,,434.8,434.48,437,437.2,,,,British English,9,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,2,32,,438.1,438,440.38,440.6,,,,British English,9,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,2,33,,458.82,458.56,462,462.18,,,,British English,14,,,No,No,,,--,--
sp09_av_ids_sty_C,sp09,av,ids,2,34,,463.98,463.88,466.26,466.68,,,,British English,11,,,--,No,,,--,--
,,,,,,,,,,,,,,,,,,No,Yes,,,check,check
sp10_av_ids_sty_B,sp10,av,ids,2,14,,66.06,65.8,68.98,69.1,,,,American English,10,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,2,15,,69.94,69.72,73.12,73.22,,,,American English,12,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,2,16,,74.5,74.36,77,77.2,,,,American English,11,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,2,17,,79.28,79.18,83.78,83.9,,,,American English,13,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,2,18,,85.16,84.96,89.1,89.22,,,,American English,14,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,2,19,,91.2,90.92,94.32,94.44,,,,American English,12,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,2,20,,96,95.68,99.26,99.4,,,,American English,16,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,2,21,,101.12,100.9,104.36,104.5,,,,American English,13,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,2,22,,106.54,106.32,110,110.18,,,,American English,10,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,2,23,,111.76,111.6,116.8,117,,,,American English,12,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,2,24,,118.68,118.32,120.92,121.06,,,,American English,10,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,2,25,,122.58,122.4,125.76,125.92,,,,American English,10,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,2,26,,127.54,127.32,130.16,130.3,,,,American English,9,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,2,27,,132.04,131.88,134.22,134.34,,,,American English,9,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,2,28,,136.38,136.2,138.66,138.82,,,,American English,9,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,2,29,,140.44,140.14,143.4,143.72,Noise,Yes,Noise,American English,7,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,2,30,,145.36,145.02,148.88,149,,,,American English,12,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,2,31,,149.98,149.76,153.22,153.36,,,,American English,9,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,2,32,,154.74,154.5,157.6,157.8,,,,American English,9,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,2,33,,159.48,159.2,162.72,162.9,,,,American English,14,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,2,34,,165.9,165.72,169.32,169.46,"The speaker added ""then"" before the sentence.",Yes,Additional Words,American English,11,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,3,35,,200.02,199.7,201.92,202.06,,,,American English,8,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,3,36,,203.9,203.7,206.76,207,,,,American English,9,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,3,37,,208.6,208.26,211.54,211.74,,,,American English,10,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,3,38,,213.9,213.72,216.2,216.34,,,,American English,10,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,3,39,,218.12,217.9,221.38,221.66,,,,American English,10,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,3,40,,222.96,222.6,226.5,226.72,,,,American English,13,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,3,41,,228.48,228.14,231.54,231.82,,,,American English,13,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,3,42,,233.52,233.38,235.68,235.8,,,,American English,9,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,3,43,,237.82,237.68,239.56,239.78,,,,American English,6,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,3,44,,242.1,241.76,246.08,246.32,,,,American English,12,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,3,45,,247.96,247.6,250.44,250.62,,,,American English,8,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,3,46,,252,251.84,254.54,254.76,,,,American English,7,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,3,47,,256.26,255.9,259.2,259.4,,,,American English,7,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,3,48,,260.62,260.34,263.78,263.9,,,,American English,13,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,3,49,,265.3,265.08,268.68,269,,,,American English,12,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,3,50,,270.16,270.02,273.26,273.44,,,,American English,14,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,3,51,,275.1,274.94,277.08,277.22,,,,American English,9,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,3,52,,278.42,278.2,280.18,280.3,,,,American English,8,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,3,53,,281.84,281.6,284.78,284.9,,,,American English,13,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,3,54,,286.46,286.08,289.46,289.6,,,,American English,6,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,3,55,,291.22,291,294.32,294.44,,,,American English,10,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,3,56,,296.38,296.22,299.8,300,,,,American English,11,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,3,57,,302.16,302,303.5,303.72,,,,American English,5,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,3,58,,305.66,305.38,309.54,309.76,,,,American English,13,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,4,59,,366.62,366.4,368.64,368.82,,,,American English,10,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,4,60,,370.54,370.24,372.58,372.84,,,,American English, 12,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,4,61,,374.64,374.48,375.88,375.96,,,,American English,2,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,4,62,,378.38,378.22,380.1,380.38,,,,American English, 8,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,4,63,,382.48,382.14,385.4,385.68,,,,American English, 9,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,4,64,,387.38,387.22,389.86,389.96,,,,American English, 12,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,4,65,,391.86,391.64,393.38,393.52,,,,American English, 6,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,4,66,,395.78,395.64,397.74,397.92,,,,American English, 11,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,4,67,,399.9,399.78,403.02,403.2,,,,American English, 12,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,4,68,,404.8,404.52,407.8,407.9,,,,American English, 8,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,4,69,,410.96,410.78,412.94,413.12,,,,American English, 6,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,4,70,,415.06,414.9,416.04,416.24,,,,American English, 5,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,4,71,,418.56,418.3,421.34,421.56,,,,American English, 11,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,4,72,,423.68,423.4,425.96,426.14,,,,American English, 10,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,4,73,,427.92,427.7,429.4,429.58,,,,American English, 7,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,4,74,,431.4,431.24,433.44,433.68,,,,American English,6,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,4,75,,435.58,435.3,438.76,438.9,,,,American English,13,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,1,1,,451.74,451.56,455.96,456.1,,,,American English,15,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,1,2,,458.32,458.1,460.52,460.76,,,,American English,12,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,1,3,,462.26,462.04,464.8,465.28,,,,American English,7,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,1,4,,466.54,466.16,469.04,469.18,,,,American English,11,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,1,5,,470.88,470.7,473.51,473.66,,,,American English,8,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,1,6,,475.88,475.5,480.38,480.6,,,,American English,11,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,1,7,,482.16,481.94,484.36,484.52,,,,American English,5,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,1,8,,486.22,486.06,488.24,488.4,,,,American English,14,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,1,9,,490.38,490.14,492.94,493.14,,,,American English,5,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,1,10,,495,494.8,497.9,498.04,,,,American English,9,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,1,11,,503.74,503.66,505.9,505.98,"The speaker added ""or… sorry"" before the sentence.",Yes,Additional Words,American English,11,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,1,12,,508.58,508.4,511,511.2,,,,American English,6,,,No,No,,,--,--
sp10_av_ids_sty_B,sp10,av,ids,1,13,,513.18,512.94,515.14,515.32,,,,American English,9,,,--,No,,,--,--
,,,,,,,,,,,,,,,,,,No,Yes,,,check,check
sp11_av_ids_sty_D_1-3,sp11,av,ids,4,59,,62.08,61.92,64.16,64.38,,,,American English,10,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,4,60,,66.04,65.9,68.2,68.36,,,,American English, 12,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,4,61,,70.32,70.2,71.26,71.4,,,,American English,2,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,4,62,,72.92,72.76,74.58,74.74,,,,American English, 8,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,4,63,,76.86,76.56,78.94,79.1,,,,American English, 9,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,4,64,,81.94,81.84,83.4,83.6,,,,American English, 12,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,4,65,,85.64,85.44,87.16,87.2,,,,American English, 6,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,4,66,,89.14,88.98,91.34,91.52,,,,American English, 11,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,4,67,,93.72,93.5,97.32,97.52,,,,American English, 12,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,4,68,,99.28,99.04,101.36,101.48,,,,American English, 8,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,4,69,,103.62,103.42,105.06,105.2,,,,American English, 6,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,4,70,,107.28,107.06,108.34,108.56,,,,American English, 5,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,4,71,,116.18,116,118.76,118.88,,,,American English, 11,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,4,72,,120.7,120.58,123.1,123.23,,,,American English, 10,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,4,73,,125.22,124.94,126.76,126.9,,,,American English, 7,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,4,74,,128.74,128.62,130.68,130.9,,,,American English,6,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,4,75,,132.28,131.96,135.6,135.8,,,,American English,13,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,1,1,,192.78,192.58,196.14,196.28,"The speaker said ""okay… haha… okay"" right before the sentence.",Yes,Additional Words,American English,15,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,1,2,,198.12,197.9,200.86,200.98,,,,American English,12,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,1,3,,211.74,211.6,213.72,213.86,,,,American English,7,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,1,4,,215.8,215.52,218.22,218.38,,,,American English,11,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,1,5,,220.94,220.76,223.58,223.7,,,,American English,8,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,1,6,,245.28,245.12,248.1,248.28,,,,American English,11,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,1,7,,249.82,249.68,251.86,252,,,,American English,5,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,1,8,,253.72,253.58,255.62,255.8,,,,American English,14,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,1,9,,257.34,257.16,260.62,260.8,,,,American English,5,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,1,10,,277.62,277.54,280.04,280.26,"The speaker said ""yes"" right before the sentence.",Yes,Additional Words,American English,9,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,1,11,,288.92,288.88,290.82,291,Laughter,Yes,Noise,American English,11,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,1,12,,301.72,301.54,304.08,304.24,,,,American English,6,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,1,13,,305.7,305.36,307.74,307.96,,,,American English,9,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,2,14,,436.12,436,438.16,438.4,,,,American English,10,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,2,15,,447.02,446.78,450.12,450.3,,,,American English,12,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,2,16,,451.84,451.68,453.98,454.2,,,,American English,11,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,2,17,,465.53,465.28,468.34,468.5,,,,American English,13,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,2,18,,470.28,470.1,473.44,473.6,,,,American English,14,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,2,19,,475.74,475.58,478.38,478.5,,,,American English,12,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,2,20,,480.76,480.36,483.54,483.66,,,,American English,16,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,2,21,,485.34,485.08,488.08,488.26,,,,American English,13,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,2,22,,490.14,490.02,493.08,493.2,,,,American English,10,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,2,23,,494.98,494.78,498.94,499.04,,,,American English,12,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,2,24,,500.66,500.56,502.94,503.2,,,,American English,10,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,2,25,,505.06,504.86,507.9,508.02,,,,American English,10,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,2,26,,509.34,509.18,511.46,511.6,,,,American English,9,,,No,No,,,--,--
sp11_av_ids_sty_D_1-3,sp11,av,ids,2,27,,513.6,513.42,515.58,515.7,,,,American English,9,,,No,No,,,--,--
